trade_date,symbol,bhavcopy_symbol,isin,company
2024-10-09,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-09,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-09,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-09,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-09,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-09,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-09,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-09,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-09,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-09,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-09,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-10,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-10,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-10,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-10,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-10,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-10,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-10,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-10,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-10,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-10,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-10,BPCL,BPCL,INE029A01011,
2024-10-10,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-10,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-10,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-10,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-10,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-10,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-10,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-10,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-10,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-10,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-10,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-10,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-10,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-10,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-10,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-10,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-10,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-10,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-10,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-10,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-10,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-10,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-10,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-10,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-10,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-10,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-10,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-10,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-10,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-10,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-10,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-10,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-10,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-10,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-10,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-10,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-10,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-10,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-10,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-11,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-11,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-11,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-11,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-11,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-11,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-11,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-11,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-11,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-11,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-11,BPCL,BPCL,INE029A01011,
2024-10-11,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-11,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-11,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-11,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-11,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-11,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-11,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-11,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-11,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-11,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-11,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-11,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-11,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-11,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-11,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-11,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-11,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-11,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-11,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-11,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-11,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-11,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-11,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-11,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-11,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-11,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-11,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-11,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-11,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-11,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-11,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-11,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-11,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-11,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-11,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-11,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-11,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-11,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-11,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-14,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-14,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-14,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-14,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-14,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-14,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-14,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-14,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-14,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-14,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-14,BPCL,BPCL,INE029A01011,
2024-10-14,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-14,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-14,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-14,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-14,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-14,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-14,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-14,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-14,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-14,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-14,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-14,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-14,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-14,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-14,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-14,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-14,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-14,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-14,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-14,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-14,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-14,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-14,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-14,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-14,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-14,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-14,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-14,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-14,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-14,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-14,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-14,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-14,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-14,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-14,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-14,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-14,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-14,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-14,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-15,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-15,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-15,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-15,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-15,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-15,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-15,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-15,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-15,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-15,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-15,BPCL,BPCL,INE029A01011,
2024-10-15,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-15,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-15,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-15,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-15,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-15,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-15,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-15,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-15,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-15,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-15,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-15,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-15,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-15,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-15,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-15,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-15,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-15,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-15,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-15,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-15,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-15,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-15,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-15,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-15,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-15,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-15,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-15,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-15,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-15,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-15,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-15,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-15,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-15,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-15,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-15,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-15,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-15,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-15,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-16,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-16,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-16,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-16,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-16,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-16,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-16,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-16,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-16,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-16,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-16,BPCL,BPCL,INE029A01011,
2024-10-16,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-16,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-16,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-16,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-16,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-16,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-16,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-16,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-16,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-16,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-16,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-16,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-16,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-16,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-16,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-16,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-16,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-16,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-16,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-16,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-16,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-16,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-16,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-16,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-16,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-16,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-16,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-16,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-16,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-16,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-16,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-16,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-16,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-16,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-16,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-16,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-16,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-16,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-16,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-17,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-17,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-17,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-17,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-17,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-17,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-17,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-17,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-17,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-17,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-17,BPCL,BPCL,INE029A01011,
2024-10-17,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-17,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-17,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-17,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-17,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-17,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-17,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-17,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-17,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-17,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-17,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-17,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-17,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-17,INDUSINDBK,INDUSINDBK,INE095A01012,
2024-10-17,INFY,INFY,INE009A01021,Infosys Ltd.
2024-10-17,ITC,ITC,INE154A01025,ITC Ltd.
2024-10-17,JSWSTEEL,JSWSTEEL,INE019A01038,JSW Steel Ltd.
2024-10-17,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2024-10-17,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2024-10-17,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2024-10-17,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2024-10-17,NESTLEIND,NESTLEIND,INE239A01024,Nestle India Ltd.
2024-10-17,NTPC,NTPC,INE733E01010,NTPC Ltd.
2024-10-17,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2024-10-17,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2024-10-17,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2024-10-17,SBILIFE,SBILIFE,INE123W01016,SBI Life Insurance Company Ltd.
2024-10-17,SBIN,SBIN,INE062A01020,State Bank of India
2024-10-17,SHRIRAMFIN,SHRIRAMFIN,INE721A01013,Shriram Finance Ltd.
2024-10-17,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2024-10-17,TATACONSUM,TATACONSUM,INE192A01025,Tata Consumer Products Ltd.
2024-10-17,TATASTEEL,TATASTEEL,INE081A01020,Tata Steel Ltd.
2024-10-17,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2024-10-17,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2024-10-17,TITAN,TITAN,INE280A01028,Titan Company Ltd.
2024-10-17,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2024-10-17,TRENT,TRENT,INE849A01020,Trent Ltd.
2024-10-17,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2024-10-17,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2024-10-18,ADANIENT,ADANIENT,INE423A01024,Adani Enterprises Ltd.
2024-10-18,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2024-10-18,APOLLOHOSP,APOLLOHOSP,INE437A01024,Apollo Hospitals Enterprise Ltd.
2024-10-18,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2024-10-18,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2024-10-18,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2024-10-18,BAJAJFINSV,BAJAJFINSV,INE918I01026,Bajaj Finserv Ltd.
2024-10-18,BAJFINANCE,BAJFINANCE,INE296A01024,Bajaj Finance Ltd.
2024-10-18,BEL,BEL,INE263A01024,Bharat Electronics Ltd.
2024-10-18,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2024-10-18,BPCL,BPCL,INE029A01011,
2024-10-18,BRITANNIA,BRITANNIA,INE216A01030,
2024-10-18,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2024-10-18,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2024-10-18,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2024-10-18,EICHERMOT,EICHERMOT,INE066A01021,Eicher Motors Ltd.
2024-10-18,GRASIM,GRASIM,INE047A01021,Grasim Industries Ltd.
2024-10-18,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2024-10-18,HDFCBANK,HDFCBANK,INE040A01034,HDFC Bank Ltd.
2024-10-18,HDFCLIFE,HDFCLIFE,INE795G01014,HDFC Life Insurance Company Ltd.
2024-10-18,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2024-10-18,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2024-10-18,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2024-10-18,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2024-10-18,INDUSINDBK,INDUSINDBK,INE095A01012,
