folder_symbol,nse_symbol,isin,series,ex_date,record_date,subject,dividend_per_share,dividend_status,raw_file
TMPV,TMPV,INE155A01022,EQ,2024-06-11,11-Jun-2024,Dividend - Rs 3 Per Share & Special Dividend - Rs 3 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/TMPV/2023-09-30_2024-09-28.json
TMPV,TMPV,INE155A01022,EQ,2025-06-04,04-Jun-2025,Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/TMPV/2024-09-29_2025-09-28.json
TMPV,TMPV,INE155A01022,EQ,2025-10-14,14-Oct-2025,Demerger,0.0,NONE,data/raw/corporate_actions/nse_api/TMPV/2025-09-29_2026-09-16.json
TMPV,TMPV,INE155A01022,EQ,2026-06-19,19-Jun-2026,Dividend - Rs 3 Per Share,3.0,OK,data/raw/corporate_actions/nse_api/TMPV/2025-09-29_2026-09-16.json
TRENT,TRENT,INE849A01012,EQ,2020-07-24,-,Annual General Meeting/Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/TRENT/2019-10-01_2020-09-29.json
TRENT,TRENT,INE849A01012,EQ,2021-07-09,-,Annual General Meeting/Dividend - Re 0.60 Per Share,0.6,OK,data/raw/corporate_actions/nse_api/TRENT/2020-09-30_2021-09-29.json
TRENT,TRENT,INE849A01012,EQ,2022-02-22,23-Feb-2022,Interim Dividend - Rs 0.60 Per Share,0.6,OK,data/raw/corporate_actions/nse_api/TRENT/2021-09-30_2022-09-29.json
TRENT,TRENT,INE849A01012,EQ,2022-05-20,23-May-2022,Dividend- Rs 1.1 Per Share,1.1,OK,data/raw/corporate_actions/nse_api/TRENT/2021-09-30_2022-09-29.json
TRENT,TRENT,INE849A01012,EQ,2023-05-25,25-May-2023,Dividend - Rs 2.20 Per Share,2.2,OK,data/raw/corporate_actions/nse_api/TRENT/2022-09-30_2023-09-29.json
TRENT,TRENT,INE849A01012,EQ,2024-05-22,22-May-2024,Dividend - Rs 3.20 Per Share,3.2,OK,data/raw/corporate_actions/nse_api/TRENT/2023-09-30_2024-09-28.json
TRENT,TRENT,INE849A01012,EQ,2025-06-12,12-Jun-2025,Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/TRENT/2024-09-29_2025-09-28.json
TRENT,TRENT,INE849A01012,EQ,2026-06-04,04-Jun-2026,Bonus 1:2,0.0,NONE,data/raw/corporate_actions/nse_api/TRENT/2025-09-29_2026-09-16.json
TRENT,TRENT,INE849A01012,EQ,2026-06-12,12-Jun-2026,Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/TRENT/2025-09-29_2026-09-16.json
ULTRACEMCO,ULTRACEMCO,INE481G01011,EQ,2020-07-29,-,Annual General Meeting/Dividend - Rs 13 Per Share,13.0,OK,data/raw/corporate_actions/nse_api/ULTRACEMCO/2019-10-01_2020-09-29.json
ULTRACEMCO,ULTRACEMCO,INE481G01011,EQ,2021-08-02,-,Annual General Meeting/Dividend - Rs 37 Per Share,37.0,OK,data/raw/corporate_actions/nse_api/ULTRACEMCO/2020-09-30_2021-09-29.json
ULTRACEMCO,ULTRACEMCO,INE481G01011,EQ,2022-08-02,-,Annual General Meeting/Dividend - Rs 38 Per Share,38.0,OK,data/raw/corporate_actions/nse_api/ULTRACEMCO/2021-09-30_2022-09-29.json
ULTRACEMCO,ULTRACEMCO,INE481G01011,EQ,2023-07-27,-,Annual General Meeting/Dividend - Rs 38 Per Share,38.0,OK,data/raw/corporate_actions/nse_api/ULTRACEMCO/2022-09-30_2023-09-29.json
ULTRACEMCO,ULTRACEMCO,INE481G01011,EQ,2024-07-30,-,Annual General Meeting/Dividend - Rs 70 Per Share,70.0,OK,data/raw/corporate_actions/nse_api/ULTRACEMCO/2023-09-30_2024-09-28.json
ULTRACEMCO,ULTRACEMCO,INE481G01011,EQ,2025-07-25,25-Jul-2025,Dividend - Rs 77.50 Per Sh,77.5,OK,data/raw/corporate_actions/nse_api/ULTRACEMCO/2024-09-29_2025-09-28.json
ULTRACEMCO,ULTRACEMCO,INE481G01011,EQ,2026-07-30,30-Jul-2026,Dividend - Rs 240 Per Share,240.0,OK,data/raw/corporate_actions/nse_api/ULTRACEMCO/2025-09-29_2026-09-16.json
UPL,UPL,INE628A01036,EQ,2020-08-19,-,Dividend - Rs 6 Per Sh,6.0,OK,data/raw/corporate_actions/nse_api/UPL/2019-10-01_2020-09-29.json
UPL,UPL,INE628A01036,EQ,2021-07-14,-,Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/UPL/2020-09-30_2021-09-29.json
UPL,UPL,INE628A01036,EQ,2022-07-27,-,Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/UPL/2021-09-30_2022-09-29.json
UPL,UPL,INE628A01036,EQ,2023-08-03,-,Annual General Meeting/Dividend - Rs 10 Per Share,10.0,OK,data/raw/corporate_actions/nse_api/UPL/2022-09-30_2023-09-29.json
UPL,UPL,INE628A01036,EQ,2024-08-12,-,Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/UPL/2023-09-30_2024-09-28.json
UPL,UPL,INE628A01036,EQ,2024-11-26,26-Nov-2024,Rights 1:8 @ Premium Rs 358/-,0.0,NONE,data/raw/corporate_actions/nse_api/UPL/2024-09-29_2025-09-28.json
UPL,UPL,INE628A01036,EQ,2025-07-11,11-Jul-2025,Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/UPL/2024-09-29_2025-09-28.json
UPL,UPL,INE628A01036,EQ,2026-07-17,17-Jul-2026,Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/UPL/2025-09-29_2026-09-16.json
VEDL,VEDL,INE205A01025,EQ,2020-03-05,07-Mar-2020,Interim Dividend - Rs 3.9 Per Share,3.9,OK,data/raw/corporate_actions/nse_api/VEDL/2019-10-01_2020-09-29.json
VEDL,VEDL,INE205A01025,EQ,2020-09-23,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/VEDL/2019-10-01_2020-09-29.json
VEDL,VEDL,INE205A01025,EQ,2020-10-28,31-Oct-2020,Interim Dividend - Rs 9.50 Per Share,9.5,OK,data/raw/corporate_actions/nse_api/VEDL/2020-09-30_2021-09-29.json
VEDL,VEDL,INE205A01025,EQ,2021-08-03,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/VEDL/2020-09-30_2021-09-29.json
VEDL,VEDL,INE205A01025,EQ,2021-09-08,09-Sep-2021,Interim Dividend - Rs 18.50 Per Share,18.5,OK,data/raw/corporate_actions/nse_api/VEDL/2020-09-30_2021-09-29.json
VEDL,VEDL,INE205A01025,EQ,2021-12-17,20-Dec-2021,Interim Dividend - Rs 13.50 Per Share,13.5,OK,data/raw/corporate_actions/nse_api/VEDL/2021-09-30_2022-09-29.json
VEDL,VEDL,INE205A01025,EQ,2022-03-09,10-Mar-2022,Interim Dividend,0.0,UNPARSED,data/raw/corporate_actions/nse_api/VEDL/2021-09-30_2022-09-29.json
VEDL,VEDL,INE205A01025,EQ,2022-05-06,09-May-2022,Interim Dividend - Rs 31.5 Per Share,31.5,OK,data/raw/corporate_actions/nse_api/VEDL/2021-09-30_2022-09-29.json
VEDL,VEDL,INE205A01025,EQ,2022-07-26,27-Jul-2022,Interim Dividend- Rs 19.50 Per Share,19.5,OK,data/raw/corporate_actions/nse_api/VEDL/2021-09-30_2022-09-29.json
VEDL,VEDL,INE205A01025,EQ,2022-08-03,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/VEDL/2021-09-30_2022-09-29.json
VEDL,VEDL,INE205A01025,EQ,2022-11-29,30-Nov-2022,Interim Dividend - Rs 17.50 Per Share,17.5,OK,data/raw/corporate_actions/nse_api/VEDL/2022-09-30_2023-09-29.json
VEDL,VEDL,INE205A01025,EQ,2023-02-03,04-Feb-2023,Interim Dividend - Rs 12.50 Per Share,12.5,OK,data/raw/corporate_actions/nse_api/VEDL/2022-09-30_2023-09-29.json
VEDL,VEDL,INE205A01025,EQ,2023-04-06,07-Apr-2023,Interim Dividend - Rs 20.50 Per Share,20.5,OK,data/raw/corporate_actions/nse_api/VEDL/2022-09-30_2023-09-29.json
VEDL,VEDL,INE205A01025,EQ,2023-05-30,30-May-2023,Interim Dividend - Rs 18.50 Per Share,18.5,OK,data/raw/corporate_actions/nse_api/VEDL/2022-09-30_2023-09-29.json
VEDL,VEDL,INE205A01025,EQ,2023-07-06,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/VEDL/2022-09-30_2023-09-29.json
VEDL,VEDL,INE205A01025,EQ,2023-12-27,27-Dec-2023,Interim Dividend - Rs 11 Per Share,11.0,OK,data/raw/corporate_actions/nse_api/VEDL/2023-09-30_2024-09-28.json
VEDL,VEDL,INE205A01025,EQ,2024-05-24,25-May-2024,Interim Dividend - Rs 11 Per Share,11.0,OK,data/raw/corporate_actions/nse_api/VEDL/2023-09-30_2024-09-28.json
VEDL,VEDL,INE205A01025,EQ,2024-07-04,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/VEDL/2023-09-30_2024-09-28.json
VEDL,VEDL,INE205A01025,EQ,2024-08-02,03-Aug-2024,Interim Dividend - Rs 4 Per Share,4.0,OK,data/raw/corporate_actions/nse_api/VEDL/2023-09-30_2024-09-28.json
VEDL,VEDL,INE205A01025,EQ,2024-09-10,10-Sep-2024,Interim Dividend - Rs 20 Per Share,20.0,OK,data/raw/corporate_actions/nse_api/VEDL/2023-09-30_2024-09-28.json
VEDL,VEDL,INE205A01025,EQ,2024-12-24,24-Dec-2024,Interim Dividend - Rs 8.50 Per Share,8.5,OK,data/raw/corporate_actions/nse_api/VEDL/2024-09-29_2025-09-28.json
VEDL,VEDL,INE205A01025,EQ,2025-06-24,24-Jun-2025,Interim Dividend - Rs 7 Per Share,7.0,OK,data/raw/corporate_actions/nse_api/VEDL/2024-09-29_2025-09-28.json
VEDL,VEDL,INE205A01025,EQ,2025-08-26,27-Aug-2025,Interim Dividend - Rs 16 Per Share,16.0,OK,data/raw/corporate_actions/nse_api/VEDL/2024-09-29_2025-09-28.json
VEDL,VEDL,INE205A01025,EQ,2026-03-27,28-Mar-2026,Interim Dividend - Rs 11 Per Share,11.0,OK,data/raw/corporate_actions/nse_api/VEDL/2025-09-29_2026-09-16.json
VEDL,VEDL,INE205A01025,EQ,2026-04-30,01-May-2026,Demerger,0.0,NONE,data/raw/corporate_actions/nse_api/VEDL/2025-09-29_2026-09-16.json
WIPRO,WIPRO,INE075A01022,EQ,2020-01-24,27-Jan-2020,Interim Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/WIPRO/2019-10-01_2020-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2020-07-08,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/WIPRO/2019-10-01_2020-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2020-12-10,11-Dec-2020,Buyback,0.0,NONE,data/raw/corporate_actions/nse_api/WIPRO/2020-09-30_2021-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2021-01-22,25-Jan-2021,Interim Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/WIPRO/2020-09-30_2021-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2021-07-08,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/WIPRO/2020-09-30_2021-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2022-01-21,24-Jan-2022,Interim Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/WIPRO/2021-09-30_2022-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2022-04-05,06-Apr-2022,Interim Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/WIPRO/2021-09-30_2022-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2022-07-14,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/WIPRO/2021-09-30_2022-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2023-01-24,25-Jan-2023,Interim Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/WIPRO/2022-09-30_2023-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2023-06-16,16-Jun-2023,Buy Back,0.0,NONE,data/raw/corporate_actions/nse_api/WIPRO/2022-09-30_2023-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2023-07-10,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/WIPRO/2022-09-30_2023-09-29.json
WIPRO,WIPRO,INE075A01022,EQ,2024-01-24,24-Jan-2024,Interim Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/WIPRO/2023-09-30_2024-09-28.json
WIPRO,WIPRO,INE075A01022,EQ,2024-07-16,-,Annual General Meeting,0.0,NONE,data/raw/corporate_actions/nse_api/WIPRO/2023-09-30_2024-09-28.json
WIPRO,WIPRO,INE075A01022,EQ,2024-12-03,03-Dec-2024,Bonus 1:1,0.0,NONE,data/raw/corporate_actions/nse_api/WIPRO/2024-09-29_2025-09-28.json
WIPRO,WIPRO,INE075A01022,EQ,2025-01-28,28-Jan-2025,Interim Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/WIPRO/2024-09-29_2025-09-28.json
WIPRO,WIPRO,INE075A01022,EQ,2025-07-28,28-Jul-2025,Interim Dividend - Rs 5 Per Share,5.0,OK,data/raw/corporate_actions/nse_api/WIPRO/2024-09-29_2025-09-28.json
WIPRO,WIPRO,INE075A01022,EQ,2026-01-27,27-Jan-2026,Interim Dividend - Rs 6 Per Share,6.0,OK,data/raw/corporate_actions/nse_api/WIPRO/2025-09-29_2026-09-16.json
WIPRO,WIPRO,INE075A01022,EQ,2026-06-05,05-Jun-2026,Buy Back,0.0,NONE,data/raw/corporate_actions/nse_api/WIPRO/2025-09-29_2026-09-16.json
WIPRO,WIPRO,INE075A01022,EQ,2026-07-27,27-Jul-2026,Interim Dividend - Rs 2 Per Share,2.0,OK,data/raw/corporate_actions/nse_api/WIPRO/2025-09-29_2026-09-16.json
ZEEL,ZEEL,INE256A01028,EQ,2020-09-10,11-Sep-2020,Annual General Meeting/Dividend - Rs 0.30 Per Share,0.3,OK,data/raw/corporate_actions/nse_api/ZEEL/2019-10-01_2020-09-29.json
ZEEL,ZEEL,INE256A01028,EQ,2021-09-02,03-Sep-2021,Annual General Meeting/Dividend - Rs 2.50 Per Share,2.5,OK,data/raw/corporate_actions/nse_api/ZEEL/2020-09-30_2021-09-29.json
ZEEL,ZEEL,INE256A01028,EQ,2022-09-15,16-Sep-2022,Annual General Meeting/Dividend - Rs 3 Per Share,3.0,OK,data/raw/corporate_actions/nse_api/ZEEL/2021-09-30_2022-09-29.json
ZEEL,ZEEL,INE256A01028,EQ,2024-11-08,08-Nov-2024,Dividend - Re 1 Per Share,1.0,OK,data/raw/corporate_actions/nse_api/ZEEL/2024-09-29_2025-09-28.json
ZEEL,ZEEL,INE256A01028,EQ,2025-08-29,29-Aug-2025,Dividend - Rs 2.43 Per Share,2.43,OK,data/raw/corporate_actions/nse_api/ZEEL/2024-09-29_2025-09-28.json
ZEEL,ZEEL,INE256A01028,EQ,2026-09-10,10-Sep-2026,Dividend - Rs 2 Per Share,2.0,OK,data/raw/corporate_actions/nse_api/ZEEL/2025-09-29_2026-09-16.json
