date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,reasons,assigned_lots,assigned_shares,assigned_market_value,cash_before,cash_after,nav,margin_utilization,total_assigned_stock_exposure,sector,sector_exposure,top_sector,top_sector_exposure,cash_liquidity,margin_liquidity,remaining_liquidity,lots,strike,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl
2024-08-01,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-05,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-03,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,TATASTEEL,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,14.0,77000.0,11439120.0,34095371.639086775,21918134.578636777,38836880.126766756,0.7939662609187832,154175862.5,Metals & Mining,22964760.0,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,HINDALCO,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,12.0,16800.0,11525640.0,21918134.578636777,10109904.701836776,38836880.126766756,0.7939662609187832,154175862.5,Metals & Mining,22964760.0,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,BAJFINANCE,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,13.0,1625.0,11195843.75,10109904.701836776,-1801245.545913224,38836880.126766756,0.7939662609187832,154175862.5,Financial Services,37499352.5,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,BAJAJ-AUTO,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,13.0,975.0,9590392.5,-1801245.545913224,-13549229.351913223,38836880.126766756,0.7939662609187832,154175862.5,Automobile,40251215.0,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,M&M,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,11.0,3850.0,10504917.5,-13549229.351913223,-25146597.98091322,38836880.126766756,0.7939662609187832,154175862.5,Automobile,40251215.0,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,POWERGRID,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,10.0,36000.0,11548800.0,-25146597.98091322,-37256058.211713225,38836880.126766756,0.7939662609187832,154175862.5,Power,11548800.0,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,AXISBANK,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,5.0,3125.0,3623593.75,-37256058.211713225,-41021437.63671322,38836880.126766756,0.7939662609187832,154175862.5,Financial Services,37499352.5,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,ULTRACEMCO,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,11.0,1100.0,12172215.0,-41021437.63671322,-53391964.174313225,38836880.126766756,0.7939662609187832,154175862.5,Construction Materials,12172215.0,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,BAJAJFINSV,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,13.0,6500.0,11379875.0,-53391964.174313225,-65792613.747313224,38836880.126766756,0.7939662609187832,154175862.5,Financial Services,37499352.5,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,MARUTI,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,19.0,950.0,10522627.5,-65792613.747313224,-78002484.09611323,38836880.126766756,0.7939662609187832,154175862.5,Automobile,40251215.0,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,BHARTIARTL,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,16.0,7600.0,12255760.0,-78002484.09611323,-90517601.20363323,38836880.126766756,0.7939662609187832,154175862.5,Telecommunication,12255760.0,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,NESTLEIND,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,24.0,4800.0,10862160.0,-90517601.20363323,-103048783.93003324,38836880.126766756,0.7939662609187832,154175862.5,FMCG,10862160.0,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,SHRIRAMFIN,ASSIGNMENT_LIQUIDITY_WARNING,,,,,,stock_exceeds_cash_backed_capacity|negative_cash|liquidity_constraint_breached|simultaneous_assignments_over_concentrated,12.0,3600.0,11300040.0,-103048783.93003324,-115338982.37323324,38836880.126766756,0.7939662609187832,154175862.5,Financial Services,37499352.5,Automobile,40251215.0,-115338982.37323324,8001707.626766756,-115338982.37323324,,,,,,,,,,
2024-10-31,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,BAJAJFINSV,covered_call_leftover_shares,"covered 4500, uncovered 2000",6500.0,,,,,,,,,,,,,,,,,,,,9.0,1900.0,,,,,,,,
2024-11-01,HINDALCO,covered_call_leftover_shares,"covered 5600, uncovered 11200",16800.0,,,,,,,,,,,,,,,,,,,,4.0,730.0,,,,,,,,
2024-11-01,MARUTI,covered_call_leftover_shares,"covered 550, uncovered 400",950.0,,,,,,,,,,,,,,,,,,,,11.0,12800.0,,,,,,,,
2024-11-01,NESTLEIND,covered_call_leftover_shares,"covered 400, uncovered 4400",4800.0,,,,,,,,,,,,,,,,,,,,2.0,2600.0,,,,,,,,
2024-11-01,SHRIRAMFIN,covered_call_leftover_shares,"covered 1950, uncovered 1650",3600.0,,,,,,,,,,,,,,,,,,,,13.0,3400.0,,,,,,,,
2024-11-01,TATASTEEL,covered_call_leftover_shares,"covered 27500, uncovered 49500",77000.0,,,,,,,,,,,,,,,,,,,,5.0,157.5,,,,,,,,
2024-11-01,ULTRACEMCO,covered_call_fill_failed,participation_or_margin,,,,,,,,,,,,,,,,,,,,,11.0,11700.0,,,,,,,,
2024-11-01,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,BAJAJFINSV,covered_call_topup,"added 2000, covered 6500, uncovered 0",6500.0,,,,,,,,,,,,,,,,,,,,4.0,1900.0,,,,,,,,
2024-11-04,HINDALCO,covered_call_topup,"added 11200, covered 16800, uncovered 0",16800.0,,,,,,,,,,,,,,,,,,,,8.0,730.0,,,,,,,,
2024-11-04,MARUTI,covered_call_topup,"added 400, covered 950, uncovered 0",950.0,,,,,,,,,,,,,,,,,,,,8.0,12800.0,,,,,,,,
2024-11-04,NESTLEIND,covered_call_topup,"added 4400, covered 4800, uncovered 0",4800.0,,,,,,,,,,,,,,,,,,,,22.0,2600.0,,,,,,,,
2024-11-04,SHRIRAMFIN,covered_call_topup,"added 1650, covered 3600, uncovered 0",3600.0,,,,,,,,,,,,,,,,,,,,11.0,3400.0,,,,,,,,
2024-11-04,TATASTEEL,covered_call_topup,"added 49500, covered 77000, uncovered 0",77000.0,,,,,,,,,,,,,,,,,,,,9.0,157.5,,,,,,,,
2024-11-04,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,,SKIP_NEW_PUT,cash_liquidity,,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,SHRIRAMFIN,dividend,,3600.0,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,
2024-11-07,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-08,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-12,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-13,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-14,POWERGRID,dividend,,36000.0,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,
2024-11-14,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-21,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-22,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-26,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-27,WIPRO,covered_call_not_available,calls_skipped_no_eligible_strike,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-28,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-29,BAJAJFINSV,covered_call_leftover_shares,"covered 1500, uncovered 5000",6500.0,,,,,,,,,,,,,,,,,,,,3.0,1900.0,,,,,,,,
2024-11-29,NESTLEIND,covered_call_leftover_shares,"covered 800, uncovered 4000",4800.0,,,,,,,,,,,,,,,,,,,,4.0,2600.0,,,,,,,,
2024-11-29,TATAMOTORS,covered_call_leftover_shares,"covered 2200, uncovered 9350",11550.0,,,,,,,,,,,,,,,,,,,,4.0,1100.0,,,,,,,,
2024-11-29,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-29,,SKIP_NEW_PUT,cash_liquidity,,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,BAJAJFINSV,covered_call_topup,"added 4000, covered 5500, uncovered 1000",6500.0,,,,,,,,,,,,,,,,,,,,8.0,1900.0,,,,,,,,
2024-12-02,NESTLEIND,covered_call_topup,"added 400, covered 1200, uncovered 3600",4800.0,,,,,,,,,,,,,,,,,,,,2.0,2600.0,,,,,,,,
2024-12-02,TATAMOTORS,covered_call_topup,"added 1100, covered 3300, uncovered 8250",11550.0,,,,,,,,,,,,,,,,,,,,2.0,1100.0,,,,,,,,
2024-12-02,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03,WIPRO,corporate_action_split_bonus,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,2.0,,,,
2024-12-03,BAJAJFINSV,covered_call_fill_failed,participation_or_margin,,,,,,,,,,,,,,,,,,,,,2.0,1900.0,,,,,,,,
2024-12-03,NESTLEIND,covered_call_topup,"added 400, covered 1600, uncovered 3200",4800.0,,,,,,,,,,,,,,,,,,,,2.0,2600.0,,,,,,,,
2024-12-03,TATAMOTORS,covered_call_topup,"added 6600, covered 9900, uncovered 1650",11550.0,,,,,,,,,,,,,,,,,,,,12.0,1100.0,,,,,,,,
2024-12-03,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-04,NESTLEIND,covered_call_fill_failed,no_trades_t1,,,,,,,,,,,,,,,,,,,,,16.0,2600.0,,,,,,,,
2024-12-04,TATAMOTORS,covered_call_topup,"added 1650, covered 11550, uncovered 0",11550.0,,,,,,,,,,,,,,,,,,,,3.0,1100.0,,,,,,,,
2024-12-04,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-05,BAJAJFINSV,covered_call_topup,"added 1000, covered 6500, uncovered 0",6500.0,,,,,,,,,,,,,,,,,,,,2.0,1900.0,,,,,,,,
2024-12-05,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-06,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,NESTLEIND,covered_call_topup,"added 200, covered 1800, uncovered 3000",4800.0,,,,,,,,,,,,,,,,,,,,1.0,2600.0,,,,,,,,
2024-12-09,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10,NESTLEIND,covered_call_fill_failed,no_trades_t1,,,,,,,,,,,,,,,,,,,,,15.0,2600.0,,,,,,,,
2024-12-10,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-12,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-18,NESTLEIND,covered_call_topup,"added 400, covered 2200, uncovered 2600",4800.0,,,,,,,,,,,,,,,,,,,,2.0,2600.0,,,,,,,,
2024-12-18,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-19,NESTLEIND,covered_call_topup,"added 1000, covered 3200, uncovered 1600",4800.0,,,,,,,,,,,,,,,,,,,,5.0,2600.0,,,,,,,,
2024-12-19,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-20,NESTLEIND,covered_call_fill_failed,participation_or_margin,,,,,,,,,,,,,,,,,,,,,8.0,2600.0,,,,,,,,
2024-12-20,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-24,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,NESTLEIND,covered_call_fill_failed,topup_call_gone,,,,,,,,,,,,,,,,,,,,,8.0,2600.0,,,,,,,,
2024-12-26,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,BAJAJFINSV,covered_call_not_available,calls_skipped_no_eligible_strike,6500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,NESTLEIND,covered_call_not_available,calls_skipped_no_eligible_strike,4800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,11550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-27,SHRIRAMFIN,covered_call_leftover_shares,"covered 2850, uncovered 750",3600.0,,,,,,,,,,,,,,,,,,,,19.0,3400.0,,,,,,,,
2024-12-27,BAJAJ-AUTO,covered_call_not_available,calls_skipped_no_eligible_strike,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
