date,symbol,event,reason,shares,entry_day,put_retries,pending_calls,strike,lots,per_share,a,b,share_multiplier,position,cancelled_orders,action,pnl,spot,stop_level,entry_spot,need,forced_sales,fsp,qty,required_cash,free_cash,shortfall,realised_loss
2025-02-17,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-17,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,SHRIRAMFIN,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,AXISBANK,covered_call_not_available,calls_skipped_distance_cap,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2025-02-28,RELIANCE,covered_call_fill_failed,slippage_below_tick,,,,,1520.0,16.0,,,,,,,,,,,,,,,,,,,
2025-02-28,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,SHRIRAMFIN,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2025-03-03,RELIANCE,covered_call_leftover_shares,"covered 7000, uncovered 1000",8000.0,,,,1520.0,14.0,,,,,,,,,,,,,,,,,,,
2025-03-03,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
2025-03-04,RELIANCE,covered_call_topup,"added 1000, covered 8000, uncovered 0",8000.0,,,,1520.0,2.0,,,,,,,,,,,,,,,,,,,
2025-03-04,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-04,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-04,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-12,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-12,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-12,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-18,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-18,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-18,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-21,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-21,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-21,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-25,AXISBANK,covered_call_not_available,calls_skipped_no_eligible_strike,5625.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-25,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-25,POWERGRID,covered_call_not_available,calls_skipped_no_eligible_strike,36000.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-26,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-27,POWERGRID,covered_call_leftover_shares,"covered 14400, uncovered 21600",36000.0,,,,340.0,8.0,,,,,,,,,,,,,,,,,,,
2025-03-27,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-27,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2025-03-28,POWERGRID,covered_call_topup,"added 21600, covered 36000, uncovered 0",36000.0,,,,340.0,12.0,,,,,,,,,,,,,,,,,,,
2025-03-28,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,TRENT,PUT_STOP_LOSS,,,,,,5100.0,,,,,,,,,,4620.2,4740.2375,5576.75,,,,,,,,
2025-04-09,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,DRREDDY,covered_call_not_available,calls_skipped_no_eligible_strike,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2025-04-25,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,DRREDDY,covered_call_not_available,calls_skipped_distance_cap,7500.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05,DRREDDY,covered_call_leftover_shares,"covered 1875, uncovered 5625",7500.0,,,,1330.0,3.0,,,,,,,,,,,,,,,,,,,
2025-05-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06,DRREDDY,covered_call_topup,"added 1250, covered 3125, uncovered 4375",7500.0,,,,1330.0,2.0,,,,,,,,,,,,,,,,,,,
2025-05-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,DRREDDY,covered_call_topup,"added 625, covered 3750, uncovered 3750",7500.0,,,,1330.0,1.0,,,,,,,,,,,,,,,,,,,
2025-05-07,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,DRREDDY,covered_call_fill_failed,no_trades_t1,,,,,1330.0,6.0,,,,,,,,,,,,,,,,,,,
2025-05-08,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,DRREDDY,covered_call_topup,"added 3750, covered 7500, uncovered 0",7500.0,,,,1330.0,6.0,,,,,,,,,,,,,,,,,,,
2025-05-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-26,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-28,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,,SKIP_NEW_PUT,uncovered_assigned_shares_calls_pending,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2025-05-30,POWERGRID,covered_call_leftover_shares,"covered 21600, uncovered 14400",36000.0,,,,340.0,12.0,,,,,,,,,,,,,,,,,,,
2025-05-30,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,POWERGRID,covered_call_topup,"added 7200, covered 28800, uncovered 7200",36000.0,,,,340.0,4.0,,,,,,,,,,,,,,,,,,,
2025-06-02,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,POWERGRID,covered_call_fill_failed,participation_or_margin,,,,,340.0,4.0,,,,,,,,,,,,,,,,,,,
2025-06-03,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,TATAMOTORS,dividend,,12100.0,,,,,,6.0,,,,,,,,,,,,,,,,,,
2025-06-04,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,POWERGRID,covered_call_topup,"added 7200, covered 36000, uncovered 0",36000.0,,,,340.0,4.0,,,,,,,,,,,,,,,,,,,
2025-06-05,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-13,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-19,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,TATAMOTORS,covered_call_not_available,calls_skipped_no_eligible_strike,12100.0,,,,,,,,,,,,,,,,,,,,,,,,
