date,zero,low,base,high,stress
2024-10-18,59495362.72915437,55845332.93073787,59825669.87128638,53356958.4042744,49481022.64104296
2024-10-21,58500134.54814038,54886873.02741548,58824003.66827994,52466001.849056765,48646094.18061973
2024-10-22,55790917.792164385,52334997.63482162,56100867.603841305,50006413.61738273,46350606.33062599
2024-10-23,56056662.19381216,52578759.601209596,56364735.207765974,50198987.676282525,46525189.443414405
2024-10-24,55421057.00494631,51982840.01095412,55696946.896959886,49605983.107680924,45955522.430978894
2024-10-25,52749176.457629405,49453028.480934575,53006220.17313838,47159321.932921484,43662747.60395092
2024-10-28,54604328.25004082,51263260.92873039,54898203.467262916,48893286.489651516,45311682.218358874
2024-10-29,53958839.83839029,50635789.85113487,54189757.76467623,48198431.32018708,44581530.343573645
2024-10-30,53244512.06187558,49966105.978092104,53473772.82121679,47539828.75584158,43963121.572234765
2024-10-31,52600873.66685177,49393626.48763168,52837869.94836314,46966175.19362353,43434903.78085872
2024-11-01,52939274.966615066,49657287.508928105,53119734.86218542,47196816.03933823,43637909.573910326
2024-11-04,51930607.25399126,48842021.04018876,52216714.40125356,46297638.87970052,42912419.98420262
2024-11-05,52764025.221375376,49219292.60844584,52616766.72519335,46768567.4341948,43091492.738693245
2024-11-06,53321363.282585636,49722384.556171834,53159982.57516885,47257053.258625224,43610607.78401795
2024-11-07,51761655.32341761,48890126.74174098,52266158.66456529,46520689.27639038,42879810.46360791
2024-11-08,51282900.942741595,48529703.764025,51876313.3422547,46096111.33635412,42370417.87631651
2024-11-11,51269978.4929328,48953099.297769316,52340728.0969503,45822800.59956505,42210173.02049078
2024-11-12,50753141.28533848,48217828.52603674,51560306.23693743,45201933.43739179,41782453.4746693
2024-11-13,49642666.808647506,47471507.993437685,50765692.117637575,44477483.96979629,41286075.314293265
2024-11-14,49982796.31290083,47706542.70001454,51023825.7390934,44564487.196813054,41494121.039386705
2024-11-18,50421231.50385494,47595974.05288871,50920590.4927781,44318165.883467086,41366071.98173431
2024-11-19,50153953.41319808,47705913.18507682,51032435.17102572,44136560.08385558,41223044.63439116
2024-11-21,49934472.69426423,47781726.94053571,51115790.022785045,43570118.874271095,40882648.96093197
2024-11-22,50967495.29725914,49115318.05943488,52535417.944016576,44657536.15918644,41984790.77047757
2024-11-25,51662630.05018249,49802433.40314815,53254539.95100236,45170888.598701075,42486789.1061714
2024-11-26,51827139.8285519,49749754.25486562,53191476.363420546,45128654.16341153,42528803.95853184
2024-11-27,51685143.5883982,49776374.102429196,53219460.52377814,45135392.423183054,42492065.19667418
2024-11-28,51215412.57976243,49392969.19588245,52788977.43211907,44745920.87805022,42152389.07062246
2024-11-29,51635519.08701618,49464380.13036788,52871006.64685021,45033928.40855845,42901782.32272184
2024-12-02,52116562.44968797,49739405.858075745,53160970.36784999,45467759.345630966,43320713.882630266
2024-12-03,52689483.074472316,50267748.25000304,53726766.42912369,45972227.02680483,43562835.355809584
2024-12-04,52235407.83454788,49749199.41764405,53164465.26857631,45791548.66927916,43023069.000524014
2024-12-05,52615156.128830545,50085325.84434322,53531676.781898335,46104288.40178268,43385820.45430185
2024-12-06,52880762.16493921,50371392.52850162,53836366.05535571,46291674.647424355,43505356.684285946
2024-12-09,52452483.49887186,49992948.35349155,53425477.15627236,45905053.98900327,43179503.31192152
2024-12-10,52452675.5025848,49987941.06780661,53408092.47059419,46138281.04095739,43065442.62556097
2024-12-11,52513925.24833827,50009254.03980931,53422205.54528216,46337815.79460584,43149830.83519838
2024-12-12,52144225.236175194,49763672.26954536,53153048.88038245,45980595.7499844,43039716.690859646
2024-12-13,52082007.96613853,50008120.757060476,53429414.97594124,46026963.40712884,43414656.44257067
2024-12-16,51750236.88253658,49910176.99308019,53325174.044131756,45840684.483967185,43223407.385930754
2024-12-17,50890510.5813062,49182476.512031674,52551351.18184803,45091197.94842571,42463513.97202218
2024-12-18,50362982.02241702,48480736.288990915,51801226.08025387,44646914.11482912,42040023.20429294
2024-12-19,49851916.205912024,48101991.32400367,51384843.739395514,43957425.483213246,41649521.33276895
2024-12-20,48917853.131834224,47127291.61711572,50334404.15931924,43094977.053613886,40752872.107476145
2024-12-23,49430692.13701138,47339788.27088709,50566653.70157536,43274819.87097292,41059098.62036913
2024-12-24,49516430.03294336,47333234.596716814,50558095.164951175,43491562.24969055,41212349.98018268
2024-12-26,49763788.81009183,47552107.76503278,50786001.113729626,43649537.41151729,41507882.94928616
2024-12-27,49663237.194452524,47649075.83125241,50891766.743397035,43930387.07913528,41616988.581178345
2024-12-30,48969270.18364629,47268489.354714885,50470789.09210676,43601552.630270034,41257378.76719953
2024-12-31,49102961.20522006,47450528.89735361,50670965.13303289,43658342.56877926,41347102.12360347
2025-01-01,49092913.230482236,47705683.71175151,50945410.19886646,43900411.47035958,41622789.37517038
2025-01-02,49927275.50226267,48558896.85295982,51854925.16966864,45478508.831399545,42266186.541162156
2025-01-03,50068661.67475435,48858755.276067816,52186637.92563623,45746241.41346121,42490298.85683415
2025-01-06,48844248.47996299,47617863.89124364,50852707.04918982,44821305.079634815,41693631.273841605
2025-01-07,49647205.702908404,48114065.94230686,51391653.4461797,45324038.409210086,42191881.71625379
2025-01-08,49833790.68862142,48287440.77552444,51596293.8785926,45537213.21043358,42364414.81544301
2025-01-09,49317508.43714949,47667670.89094734,50940085.8464801,44946786.98334534,41924045.57143758
2025-01-10,48203946.44854011,46686578.78862653,49904774.349893756,44311554.7279854,41381102.73426582
2025-01-13,46917206.27144201,45151833.32858594,48271231.9668679,43156289.87721065,40461563.44333656
2025-01-14,48558795.33461517,46292074.85564722,49466894.11274722,44409466.009044304,41309288.73369783
2025-01-15,48479677.16088833,46553564.165219784,49760754.04441064,44013167.362806566,41322276.681034446
2025-01-16,49182494.25030903,46934703.757354654,50160994.26190977,44618131.43853753,41845383.535374776
2025-01-17,50001601.60292478,47611881.132102884,50909101.01529624,44936841.98627728,42186938.04674717
2025-01-20,49765576.95049984,47496419.10434074,50796152.13327263,45082614.295643225,42070297.05204567
2025-01-21,48808885.35622865,46474452.60989973,49695562.53057,44135323.23169887,41270978.441744916
2025-01-22,48737091.52539028,46190876.398327366,49388283.21401298,44247122.38996387,41210687.48861809
2025-01-23,48800315.458032325,46197547.969674766,49381044.18365326,44404021.77047837,41343600.44269359
2025-01-24,47769924.654202364,45279027.32399301,48394455.43954253,43341721.373282485,40610258.5539998
2025-01-27,46255503.03343931,43990776.236013666,47015393.816112444,42345797.09868421,39426870.85969579
2025-01-28,45785395.7840546,43598246.72257316,46593192.46735966,42564253.84092794,39712059.60012369
2025-01-29,46987283.798435956,44779369.99235914,47840986.405114464,43681260.805662125,40342335.997924335
2025-01-30,46188713.14437816,44235799.966517024,47279016.40755866,42515667.55382024,39882327.18858658
2025-01-31,46810733.25401668,44949715.50667768,48045758.97993819,42875085.582379855,40157112.66703526
2025-02-03,45752202.25978639,43634570.42297214,46608649.97480136,42698801.13794893,39840490.55012301
2025-02-04,47230121.928403705,44928577.94888515,47980695.25418133,43986936.28397167,40796134.74663337
2025-02-05,47683974.45920095,44999231.942952245,48051625.75043408,43959852.841808915,40772095.22195564
2025-02-06,47335857.19135542,44597784.905212015,47622146.463597946,43693583.311489284,40443510.72609493
2025-02-07,47373072.62490271,44414491.83570303,47409752.393711284,43541277.69304141,40644100.10828455
2025-02-10,46722007.029829904,43621927.75783104,46557496.517180726,43162438.82339886,40497727.09271377
2025-02-11,45866094.5191978,42494636.64996768,45349241.4736819,42041946.35263832,39916816.592066094
2025-02-12,45754262.210136615,42132605.76492044,44945946.65208228,42185311.54389267,39963463.62072593
2025-02-13,45905505.102681994,42311277.60272873,45131552.0524211,42638234.397190556,40068178.17869846
2025-02-14,45491005.69686958,41734320.91343195,44518345.17473761,42141031.16256063,39931524.01598886
2025-02-17,45825603.084465936,42206386.5143446,45020572.707737945,42620986.94497339,39981372.86582924
2025-02-18,45650813.235471964,42183953.21690342,44994775.46823997,42444253.10883283,39927722.570427425
2025-02-19,46345042.33829851,42380806.39255428,45200102.20091598,42722396.93490778,39768561.05436942
2025-02-20,47241004.14298126,43100846.04133661,45961826.65580526,43364164.67322692,40088239.5676604
2025-02-21,47153523.64955593,42542489.66328988,45355853.83294709,42999813.82381895,39808808.11030556
2025-02-24,46651586.52506271,42197659.94878089,44983534.781248175,42664109.26249975,39267823.82631915
2025-02-25,45918484.33945489,41839246.96369414,44594292.84767535,42589419.06238416,39361546.23641737
2025-02-27,46132230.38505779,41807617.70293489,44542654.071154,42659750.29579824,39589208.61537406
2025-02-28,45765921.86421809,41191712.94054102,43870074.45713127,42056231.63076608,38527304.08540515
2025-03-03,45570794.703094766,41036509.364316106,43698922.0750934,42167624.650867365,38507035.88618575
2025-03-04,45567037.42391747,41018957.93448661,43732573.43023522,42311001.15837776,38312200.33019575
2025-03-05,46319363.51393496,41909432.478916235,44666908.720468365,42947690.47442648,39031663.909832425
2025-03-06,47317109.78537659,42522702.22631355,45296415.80854922,43274263.30846642,39508547.7428824
2025-03-07,47972903.73827468,42815017.17671471,45615776.889065444,43807824.562875226,39901682.0038246
2025-03-10,47802668.641435236,43010742.637038186,45828394.37462996,43617450.211370185,39788306.13444108
2025-03-11,48025483.32038538,42952753.39970785,45798334.966939434,43873598.14629475,40206534.275787205
2025-03-12,48435888.18095362,43392779.36556218,46259280.7583957,44256623.77514984,40432321.1997532
2025-03-13,47816500.72317229,43011640.53463738,45864919.24903423,43955704.20112038,40036113.15634486
2025-03-17,48067029.11877817,43154686.02396644,45966374.00845931,44091959.59367605,40168857.3632374
2025-03-18,48816550.069540255,43720743.20947176,46582390.99532846,44576376.0057002,40520691.9830097
2025-03-19,49131892.452146955,44286138.09841519,47184010.6815928,44890375.71515742,40848126.63544254
2025-03-20,49621716.266630664,44757975.69083296,47683170.56728783,45254826.22210067,41587618.82054174
2025-03-21,49821926.51302377,45202625.9867613,48162688.15244908,45545681.52658295,42020422.28831312
2025-03-24,50434905.2980285,46020132.48518682,49031669.00643805,45979505.33280584,42383895.28966125
2025-03-25,50101090.02228603,45788321.09541124,48775317.38971287,45799491.32781523,42214468.88816208
2025-03-26,49886306.178615004,45602882.40932752,48574610.972631596,45592294.12062868,42074163.76936419
2025-03-27,49439716.26704785,45341795.66798458,48290815.01895489,45135038.66337739,41535012.706565514
2025-03-28,49087189.89153996,45006473.61994045,47936922.40485898,45020874.70927426,41413465.88990134
2025-04-01,48434604.664112926,44626421.5067644,47522178.99954197,44642287.3798694,40965357.1943051
2025-04-02,48351187.155532025,44467724.347705334,47356405.22277341,44542465.50230026,40887296.782792434
2025-04-03,48083259.82451383,44936667.37951173,47836381.63329125,44647924.18856925,41035636.80125623
2025-04-04,45803767.67108774,43679705.60221517,46471653.2311265,43098833.43876968,39549699.749767676
2025-04-07,43300811.743674,41888590.84311147,44587783.58667753,39118667.881445505,36073049.88565854
2025-04-08,44256115.30082217,42647109.82962437,45378990.93399952,40973819.38802541,37620559.554859
2025-04-09,43964164.035709485,42659259.00719239,45395253.468794025,40149710.82666287,36810890.190329045
2025-04-11,45757116.861021265,44054252.74450191,46887063.91339013,41746092.15919425,38229666.189725846
2025-04-15,47177163.93402891,45060826.748068005,47946696.302859046,43445476.57840054,39779123.8828522
2025-04-16,46956548.913708344,45073587.26368618,47956225.150613025,43417819.185978174,39728550.52882901
2025-04-17,47563679.07136245,45786702.97061264,48725649.18608792,44108872.32585211,40449130.07449415
2025-04-21,48258155.4139954,46641206.56367825,49649821.07899552,44654767.01488552,40944494.85617268
2025-04-22,48210661.46178804,46321083.227431156,49299871.053354755,44611500.317034125,40908206.40087503
2025-04-23,48995007.6877322,46968970.082682416,49997461.21562144,45267574.15200792,41571335.84566284
2025-04-24,49111139.09185735,47068562.12946375,50106116.56582667,45369159.97499512,41682498.83160235
2025-04-25,48447269.039897576,46215375.81280985,49204649.40240623,44757805.99755026,41052410.003827564
2025-04-28,49269964.44038502,46897417.4319999,49968988.59113641,45441633.29497219,41729779.41595321
2025-04-29,49421205.3380581,46912590.90161754,49998255.111297406,45660572.35816026,41903455.762632795
2025-04-30,49142641.232798,46791554.181873366,49871521.63856194,45411009.82399653,41712066.24852376
2025-05-02,49613202.81647671,46936414.96373111,50035554.507366665,45669489.71104915,41917666.99877455
2025-05-05,50089292.80904502,47562406.56934832,50684583.89586742,46171768.324279256,42341132.40710011
2025-05-06,49607828.549830474,47154339.75189614,50244067.79629902,45817179.99184228,41999290.59364538
2025-05-07,50161879.87178969,47699723.92809459,50817607.28713165,46197418.09167789,42317763.40817489
2025-05-08,49522844.9749514,47274060.49797435,50382615.56839551,45871568.473822966,42052231.850708954
2025-05-09,49702771.65934437,46937765.06156618,50019970.44012083,46127302.03831434,42226562.421267875
2025-05-12,51410460.45630325,48491020.73357001,51668413.82677178,47452941.77893802,43409498.01708016
2025-05-13,50422448.86582249,47406393.07222521,50500910.460554436,46824428.0230727,42900901.59988071
2025-05-14,50988251.85671677,47534924.40474617,50627491.684949666,47068971.449738055,43085384.810807705
2025-05-15,52194723.229014866,48601732.33116363,51770041.2999877,48010720.958970964,44006679.14988147
2025-05-16,52221463.78274556,48719198.45150838,51899340.105698794,48066757.700808324,44017061.11712233
2025-05-19,52162597.18832184,48832859.79441674,52011728.29494203,48038147.2242445,43975683.403407216
2025-05-20,51790416.86798446,48146478.490685984,51277296.263557136,47584791.34675802,43518047.88345882
2025-05-21,51902455.32922363,48127519.58103637,51257108.02299659,47691087.75206058,43706365.49177923
2025-05-22,51420316.77206817,47742656.46549869,50838497.77329067,47500417.79018907,43404209.72838878
2025-05-23,51869572.3965469,48470281.544103764,51620126.714469664,47944077.56118044,43710006.59330782
2025-05-26,52483018.21497205,48749154.16243956,51918272.51075217,48282156.52285408,43982337.07305452
2025-05-27,52160056.766189225,48401079.4178312,51539624.415682785,48034700.075555645,43733387.95135406
2025-05-28,51841946.299184695,48155986.467519596,51275132.31164975,47967388.76130486,43636015.45806491
2025-05-29,52011529.21398729,48396325.111535616,51536588.59868338,48048508.3709005,43747795.508445434
2025-05-30,51500747.740200214,48110246.978607334,51233189.73636708,47908174.43766287,43572611.76463039
2025-06-02,51308856.78276895,48107729.24152777,51222859.93345125,47703323.68944168,43334765.39316058
2025-06-03,51124940.61829706,47705412.94170516,50790894.90011789,47484053.25968346,43144288.54834812
2025-06-04,51657954.62767666,48133594.32575378,51251440.04749752,47970763.31326319,43566372.06395344
2025-06-05,52038872.55442098,48703996.2771201,51863269.87990909,48389664.87122367,43981628.479323365
2025-06-06,52589895.65711269,49060045.92286588,52211829.19765416,48941899.41449107,44459972.75689745
2025-06-09,52861980.49310851,49500390.417716555,52686092.69943197,49322135.75043063,44777765.42639382
2025-06-10,53219744.299772985,49704933.30702972,52904452.74864879,49532577.23543106,44941706.153161705
2025-06-11,53249518.28251573,49549628.882324584,52736287.98082195,49686744.20609942,45055152.242403165
2025-06-12,52685052.441362925,48808864.64362882,51955683.395978674,49106451.662507944,44546498.69417214
2025-06-13,52257966.77634078,48441291.73529197,51561138.99414616,48809489.60472888,44283760.508522525
2025-06-16,52249845.30974488,48431005.20518419,51530751.3377626,48912671.13904567,44309020.78947976
2025-06-17,51788975.349428736,48148531.92010244,51233267.66816373,48619983.525022075,43970834.05453338
2025-06-18,51770325.565374255,47999921.321199566,51074404.18171176,48611332.64717227,43961263.93243813
2025-06-19,51538665.95760766,47820633.408503264,50889525.878433935,48505191.005568564,43854882.92324798
2025-06-20,52331396.52615516,48692508.18204123,51819882.7583575,49156046.100283265,44478903.5270169
2025-06-23,52493508.76081866,48470790.56144101,51574058.94781411,49076621.59359963,44398540.177362874
2025-06-24,52855125.03480617,48474021.08010995,51556931.56073399,49306099.88409439,44597488.483346045
2025-06-25,53141151.48523893,48860724.285151675,51978564.35699153,49516484.91126931,44800208.402558275
2025-06-26,54070034.248823196,49482406.31327393,52648078.473294005,50008007.811876774,45264423.571733594
2025-06-27,54487423.75108977,49970764.62362291,53179249.909877636,50241552.69441296,45499348.80739595
2025-06-30,54328885.98810207,49901328.353048526,53089698.86303559,50083002.55780622,45279389.87198573
2025-07-01,54529626.38804397,49956136.179182336,53151638.077856205,50291766.67789169,45428469.3306105
2025-07-02,54516613.721478514,49758391.96786299,52940616.837337546,50257138.524099186,45374867.70088048
2025-07-03,54475813.86787583,49742450.57333383,52925314.660360605,50261073.49434169,45373144.06638126
2025-07-04,54674386.827282086,49854986.99564156,53041776.54697161,49714384.0887112,44891085.92718587
2025-07-07,54658059.144666076,49996362.2132156,53205064.39770723,49889837.74447693,45058572.9957303
2025-07-08,54692910.85643114,50211427.40319798,53439116.288993776,49745520.8359988,44900877.973716184
2025-07-09,54471817.881435975,50258471.66025091,53508519.74409953,49588828.302107975,44750228.4475386
2025-07-10,54345032.719726756,50096879.98442114,53334186.01307077,49408300.14289654,44574651.91727066
2025-07-11,53731930.37134969,49566009.875755444,52764075.09595378,48536503.85845661,43802773.3829855
2025-07-14,53483386.766353525,49391134.25139086,52579195.78647701,48516235.62972772,43786536.76829775
2025-07-15,53927833.1716285,49733460.41170885,52921119.87533116,48979416.845018774,44270485.21845569
2025-07-16,53627647.39046668,49474529.389424786,52659948.02832858,48788798.68554207,44047504.16496217
2025-07-17,53693086.922914326,49389753.684585504,52539818.99551559,48896816.15138982,44144628.6078904
2025-07-18,53430011.76901767,49011759.54723779,52137239.026938535,48334370.49265423,43626408.547313556
2025-07-21,53578374.74843356,49180893.08780985,52272531.31405413,48728747.89297411,43936959.85528749
2025-07-22,53175788.34948349,48693125.2207562,51748073.85274516,48414939.73655078,43604414.28120294
2025-07-23,54092272.264420435,49509790.17142827,52611509.20590384,49218337.20600533,44357121.70397946
2025-07-24,53781513.57435902,49229590.439872906,52321349.87357655,48431325.934108704,43597166.75801866
2025-07-25,53089662.648688495,48288371.02613697,51323899.60580968,47796130.6596858,42998256.20191563
2025-07-28,53005820.810229436,48302807.488528036,51311013.49632945,47659067.88348447,42905865.951204255
2025-07-29,53940838.636100665,49155785.5963979,52225381.98712894,48376138.7554164,43583734.78544053
2025-07-30,53498214.27500728,48643224.02232156,51672079.542720824,48089155.22672417,43341134.092488125
2025-07-31,52997783.600672685,48389019.13869622,51397099.53682874,47552067.44379514,42750163.11380436
2025-08-01,52257280.4605959,47910805.24363208,50902806.08823303,46826936.94046785,41951341.16607213
2025-08-04,52953863.97820502,48156990.951668754,51157250.128594056,47198989.76219029,42307187.25826645
2025-08-05,52848234.87449436,47978015.22634283,50953884.32935695,47080454.45738895,42498330.84558801
2025-08-06,52762508.35219012,47888923.33424027,50856666.109774165,47219181.731192425,42592410.700113416
2025-08-07,52708254.411304496,47823382.77537356,50787160.46985762,47153609.08361247,42537064.32184521
2025-08-08,51883170.55184969,47154637.299755186,50082479.90961924,46574489.01466087,42234765.46078599
2025-08-11,52624922.0541124,47841004.872682385,50811325.96797447,47324191.54372649,42622172.67924301
2025-08-12,52393287.80677317,47682370.98014457,50649353.22653237,47209309.289370775,42675000.13703777
2025-08-13,53350908.643440545,48177587.170917444,51171895.56482814,47635842.113702334,42984080.11205439
2025-08-14,53265534.56412708,48157903.445013486,51154352.98287374,47699330.016732946,43195117.60429548
2025-08-18,53939449.04129067,48662002.28720163,51677593.43239358,48135661.606160134,43504973.89216795
2025-08-19,54668993.62669646,49327286.39808495,52403189.4938059,48877337.322851226,43958901.47055453
2025-08-20,54237018.297432065,48981116.18324015,52040164.40018389,48557058.11942372,43975871.56618105
2025-08-21,54482883.05351028,48902953.55412962,51953439.38894358,48683961.49588959,43998174.179050095
2025-08-22,54195172.89494389,48610033.510766216,51637469.46009732,48394189.952260815,43946964.30916424
2025-08-25,54578250.17534924,48863179.88795588,51904382.42077767,48639410.56112644,44103413.50124976
2025-08-26,53740520.358293936,47931177.68767087,50923672.821593985,47826931.837202854,43729438.70036242
2025-08-28,53212255.895022005,47245715.958723575,50213048.78813816,47380324.549286105,43470333.1895229
2025-08-29,53025075.66744105,47070817.349645905,50003835.67495389,47103257.56926089,43380720.07803425
2025-09-01,53686685.69797054,47689149.39796131,50658292.29532421,47642908.601471305,43758045.43136167
2025-09-02,53698302.28105098,47959490.80820635,50957600.58163011,47616901.67590198,43641929.95872659
2025-09-03,54144101.459245235,48142789.809021294,51152548.95502356,47748334.83776477,43704242.26048136
2025-09-04,53937733.23256762,47762201.400419794,50737454.91551766,47291188.08707286,43424844.83666727
2025-09-05,54327755.10103248,48266948.08241549,51275490.963125534,47725078.923839405,43685720.18732567
2025-09-08,54881480.99189745,48689118.40023507,51722754.36732984,48182321.69655392,43972297.062842324
2025-09-09,54849478.241032474,48635805.444715045,51666935.76348465,48186350.38324651,44060111.011680014
2025-09-10,54908678.08538162,48662530.07986044,51684817.24681884,48486839.15746342,44158082.7351969
2025-09-11,55158760.52495923,49076292.30568492,52115013.817345545,48720183.019217834,44214827.233434364
2025-09-12,55696410.55977964,49556087.12220212,52620067.97507788,49226024.46852294,44373799.506433755
2025-09-15,55584388.4500123,49377949.34387293,52438135.70993123,49089396.579129905,44343362.14984188
2025-09-16,55592396.365904324,49452982.02325669,52526650.21657808,49046245.87873007,44474855.52217869
2025-09-17,55823704.37711088,49639824.79340148,52724027.31049624,49197152.76594688,44499734.16948436
2025-09-18,55823684.98364632,49691010.15432099,52774479.49169887,49382457.240793504,44625098.09180032
2025-09-19,55780255.685525,49552805.60602887,52613961.7601991,49388556.803283155,44641612.28916797
2025-09-22,55392228.077233866,49190267.233558655,52224328.827632055,49095853.253720745,44552858.20655027
2025-09-23,55486049.16058603,49359998.04851576,52406121.44541475,49030215.66687487,44441021.00441467
2025-09-24,55107412.83935325,49185416.45432961,52221709.150560796,48605243.16773802,44147221.57753792
2025-09-25,54520939.11354989,48243157.4510139,51215871.94308335,47983938.25632341,43877592.425961465
2025-09-26,54671122.98319031,48214021.03858231,51193692.32299558,48033470.93264424,43867956.04972677
2025-09-29,54702162.378486075,48195499.57398097,51163981.224940754,47965899.224852726,43705682.747172356
2025-09-30,54777523.81413989,48286323.52518167,51253221.95450378,48067552.25220784,43680302.47259498
2025-10-01,55952614.29685055,49426143.33364698,52437616.15100531,49289594.99190195,44236250.28029692
2025-10-03,55858112.7375077,49724014.33397663,52759343.66407321,49165880.83448401,44321410.3601117
2025-10-06,56183055.727828905,49918367.16381711,52951448.12327345,49539173.05251503,44379893.71387152
2025-10-07,56065369.37903589,49862539.23143639,52898260.72305106,49294744.08688158,44182209.900288865
2025-10-08,55631968.498597115,49323031.39610106,52308173.416218586,48828045.219633155,43924276.36588797
2025-10-09,55786151.83658256,49495491.157825634,52491973.70278997,49054301.45078447,44069788.11071053
2025-10-10,55830226.8930622,49624276.016624615,52633729.08277916,48983697.780350216,44026027.63479827
2025-10-13,55510183.20157037,49207958.64957192,52176681.48950708,48697848.17929319,43830630.92718893
2025-10-14,55521847.53030218,49292526.21700616,52271317.63172561,48681014.48195918,43732971.53397596
2025-10-15,55634403.80476421,49524371.59221449,52509856.59420429,48993178.585487284,44003315.10623463
2025-10-16,55929138.27506039,49796574.775242865,52805458.37699097,49045040.48992246,43896436.644034505
2025-10-17,56160852.191294685,49901993.26613729,52921705.48013349,49291062.695309654,44026613.64744513
2025-10-20,56779429.778123826,50391454.66255667,53453212.750772186,49806070.21446219,44068611.05471791
2025-10-21,56813890.22883843,50438651.885237254,53501243.63567315,49862351.12397223,44088539.92105848
2025-10-23,56703328.77318381,50388656.94679056,53439986.04666549,49772453.54534607,44081633.585656896
2025-10-24,56762438.813480765,50382335.09385142,53432897.89344786,49675205.35847674,44028308.85001259
2025-10-27,57088709.77468247,50767597.95973648,53858616.8960117,49984384.201804414,44074408.54158217
2025-10-28,57116929.77443381,50662173.26193316,53747430.94795446,50151528.14237866,44134017.91913158
2025-10-29,57296007.0806931,51126421.048007354,54252562.702800095,50527129.45761636,44351497.56790448
2025-10-30,57185860.1075771,50844812.29466607,53930199.62329583,50218485.12081081,44099896.4094931
2025-10-31,57244531.86105767,50775829.26294139,53852490.7410578,50086048.3821116,43980604.48726768
2025-11-03,57392766.29118779,50888415.65654504,53971427.123638436,50261703.641925216,44165513.428235374
2025-11-04,57183831.1170294,50322966.70007533,53365294.09604603,50160663.7073154,44107030.9923207
2025-11-06,56893128.9331191,49770773.67723266,52786619.20752454,49840657.46975613,43662365.06801839
2025-11-07,56852321.63085401,49785216.43107695,52786081.68009993,49969775.48280447,43905476.053608686
2025-11-10,57120563.846944615,50012510.15351495,53033237.09859878,50196442.47019441,44081477.43263507
2025-11-11,57436467.875619575,50250988.98345402,53285571.84998447,50613172.74782084,44461340.06488778
2025-11-12,57610902.86249061,50383950.888297796,53436284.68992737,50917777.34186435,44608070.9216547
2025-11-13,57780653.80769964,50639965.86813146,53712105.61851464,51090912.50240881,44761978.75304316
2025-11-14,57719033.211388625,50640123.92304015,53722715.885833494,51011411.97953816,44662302.309160486
2025-11-17,57905740.548321344,50881901.063246906,53981043.45424636,51150737.30638239,44806631.40202111
2025-11-18,57731641.28692399,50785523.919052064,53883568.577101946,50950009.90332809,44595532.857805386
2025-11-19,57732057.98471658,50836552.35035826,53937736.78912521,50966579.06730101,44631757.538855374
2025-11-20,58116826.891841196,51258325.10725072,54395808.09040342,51327420.34838515,44790590.445278496
2025-11-21,57291538.008439936,50552722.18981472,53670409.98102386,50646985.996664494,44163704.0771822
2025-11-24,56683631.73708488,49938252.6647771,53025522.42117373,50091300.5933402,43703822.14965746
2025-11-25,56971447.1170672,50148301.102617875,53245667.749110356,50428976.486218564,43923785.56989282
2025-11-26,57809464.29439132,51112003.00684519,54326902.34244268,51414720.576566406,44854328.59327451
2025-11-27,57739944.638676666,51082631.092654526,54140261.94672972,51207871.125678174,44686851.695260845
2025-11-28,57790258.87971854,50946497.00077911,53980838.58752087,51093656.48612362,44561177.74068335
2025-12-01,57898812.43179685,51024034.803319685,54082276.09171941,51273385.344482556,44673211.37954405
2025-12-02,57723143.33108488,50767356.97810489,53771035.07444736,51144882.74118061,44556725.920524314
2025-12-03,57546753.24492945,50688929.17783669,53580657.83328943,50795242.74969108,44294610.621904954
2025-12-04,57544393.42336891,50747841.4025187,53658814.3682494,50997874.12005912,44480785.483709216
2025-12-05,58031462.616441585,51062633.65215452,53896243.429331064,51463395.052329935,44799850.505960345
2025-12-08,57656295.98967429,50635170.47593433,53220153.19095244,50833138.38498625,44285423.55412407
2025-12-09,57254256.241548255,50400222.82541075,52836071.10654733,50565967.3151845,44001916.71832541
2025-12-10,57525623.0082472,50479515.19985909,52957582.79828284,50704842.50751153,44126387.54308987
2025-12-11,58054563.78980948,50648347.59928295,53408760.76616275,51217382.812012546,44611448.528440714
2025-12-12,58724637.33627348,50989820.02368595,53975925.010190845,51732892.87873281,45082647.17440122
2025-12-15,58871670.02048578,50895767.37184323,53914692.820731066,51707292.71568697,45070766.09418152
2025-12-16,58476370.87682535,50366349.89618813,53227405.919378445,51132457.63160083,44560627.88274356
2025-12-17,58734946.99825858,50484642.44553028,53324524.044192955,51132618.85996015,44547884.83203164
2025-12-18,58612382.134823896,50414055.019873284,53086549.69517839,51089115.15081021,44441859.44206904
2025-12-19,58982793.7865597,50818897.61922078,53579482.87233855,51394585.804196276,44684786.71287905
2025-12-22,59204673.28739385,51173375.492287576,53958168.73235455,51587078.85209839,44870524.007696815
2025-12-23,59399989.750080585,51286868.191678375,54187304.51424014,51803103.10594551,45062461.92176036
2025-12-24,59248091.47812996,51180960.91609178,54030735.3223194,51581876.82255512,44847542.49671301
2025-12-26,59166539.21503088,51135586.41497104,53893945.740872905,51423718.33138992,44674453.96844316
2025-12-29,59429148.03801948,50825854.81346907,53748332.15091081,51657485.7467608,44914399.64165281
2025-12-30,59549966.355199784,50878093.43680593,54156845.61621672,52064381.76661276,45272213.74002747
